road,frc,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,confidence,Delay,delay ratio,Traffic level,Day,Hour,minute,latitude,longitude
15.0,0.0,22,31,1902,1350,0.979942,552,0.4088888888888889,2,5,17,22,19.24,73.01
2.0,3.0,13,13,979,979,1.0,0,0.0,1,5,17,22,19.23,73.08
2.0,3.0,17,17,793,793,1.0,0,0.0,1,5,17,22,19.22,73.07
18.0,0.0,31,40,1155,895,1.0,260,0.2905027932960894,2,5,17,48,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,5,17,48,19.25,72.98
4.0,3.0,5,10,7,3,1.0,4,1.3333333333333333,0,5,17,48,19.2183,72.9781
4.0,3.0,10,19,282,148,0.97,134,0.9054054054054054,0,5,17,48,19.076,72.8777
9.0,3.0,16,21,300,228,0.96864,72,0.3157894736842105,2,5,17,48,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,5,17,48,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,5,17,48,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,5,17,48,19.045,73.015
19.0,3.0,15,19,1000,789,0.987177,211,0.2674271229404309,2,5,17,48,19.06,72.885
19.0,3.0,24,30,578,462,0.982006,116,0.2510822510822511,2,5,17,48,18.98,73.11
14.0,3.0,5,10,7,3,1.0,4,1.3333333333333333,0,5,17,48,19.2183,72.9781
14.0,3.0,16,20,193,154,0.9,39,0.2532467532467532,2,5,17,48,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,5,17,48,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,5,17,48,19.43,73.48
17.0,0.0,37,50,1009,747,0.99516,262,0.3507362784471218,2,5,17,48,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,5,17,48,19.3,73.13
10.0,0.0,19,29,2106,1379,0.973508,727,0.5271936185641769,0,5,17,48,19.22,73.0
16.0,1.0,21,27,2942,2288,0.989521,654,0.28583916083916083,2,5,17,48,19.24,73.13
16.0,3.0,15,19,1158,914,0.89632,244,0.26695842450765866,2,5,17,48,19.22,73.1
12.0,3.0,25,34,1353,995,0.9363,358,0.3597989949748744,2,5,17,48,18.65,72.87
12.0,3.0,9,19,1192,564,0.880571,628,1.1134751773049645,0,5,17,48,19.42,72.84
13.0,3.0,5,10,7,3,1.0,4,1.3333333333333333,0,5,17,48,19.2183,72.9781
13.0,3.0,16,20,193,154,0.9,39,0.2532467532467532,2,5,17,48,20.011,73.79
8.0,0.0,31,40,1155,895,1.0,260,0.2905027932960894,2,5,17,48,19.25,73.05
8.0,3.0,23,23,190,190,1.0,0,0.0,1,5,17,48,19.25,72.98
6.0,3.0,13,13,979,979,1.0,0,0.0,1,5,17,48,19.23,73.08
6.0,3.0,11,14,584,459,0.807346,125,0.27233115468409586,2,5,17,48,19.25,73.01
5.0,3.0,17,25,2232,1518,0.772819,714,0.47035573122529645,2,5,17,48,19.22,73.05
5.0,3.0,16,16,928,928,1.0,0,0.0,1,5,17,48,19.3,73.08
3.0,3.0,14,16,963,843,0.796666,120,0.1423487544483986,1,5,17,48,19.22,73.07
3.0,3.0,24,24,1302,1302,1.0,0,0.0,1,5,17,48,19.24,73.1
1.0,0.0,31,40,1155,895,1.0,260,0.2905027932960894,2,5,17,48,19.25,73.05
1.0,3.0,11,14,584,459,0.807346,125,0.27233115468409586,2,5,17,48,19.25,73.01
0.0,3.0,32,32,489,489,1.0,0,0.0,1,5,17,48,19.18,72.98
0.0,2.0,26,26,227,227,1.0,0,0.0,1,5,17,48,19.22,72.95
7.0,3.0,17,25,2232,1518,0.772819,714,0.47035573122529645,2,5,17,48,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,5,17,48,19.04,73.24
15.0,3.0,15,18,1863,1552,0.970965,311,0.20038659793814434,2,5,17,48,19.25,73.03
15.0,0.0,21,31,1993,1350,0.989664,643,0.4762962962962963,2,5,17,48,19.24,73.01
2.0,3.0,13,13,979,979,1.0,0,0.0,1,5,17,48,19.23,73.08
2.0,3.0,14,16,963,843,0.796666,120,0.1423487544483986,1,5,17,48,19.22,73.07
18.0,0.0,29,40,1234,895,1.0,339,0.3787709497206704,2,5,18,27,19.25,73.05
18.0,3.0,15,23,292,190,0.9972,102,0.5368421052631579,0,5,18,27,19.25,72.98
4.0,3.0,8,11,4,3,1.0,1,0.3333333333333333,2,5,18,27,19.2183,72.9781
4.0,3.0,11,18,257,157,0.92,100,0.6369426751592356,0,5,18,27,19.076,72.8777
9.0,3.0,21,21,228,228,1.0,0,0.0,1,5,18,27,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,5,18,27,19.05,72.87
20.0,3.0,26,32,1258,1022,0.993884,236,0.2309197651663405,2,5,18,27,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,5,18,27,19.045,73.015
19.0,3.0,13,19,1154,789,0.98681,365,0.46261089987325726,2,5,18,27,19.06,72.885
19.0,3.0,24,30,578,462,0.974425,116,0.2510822510822511,2,5,18,27,18.98,73.11
14.0,3.0,8,11,4,3,1.0,1,0.3333333333333333,2,5,18,27,19.2183,72.9781
14.0,3.0,14,20,220,154,0.6,66,0.42857142857142855,2,5,18,27,20.011,73.79
11.0,2.0,26,29,2847,2552,0.753116,295,0.11559561128526646,1,5,18,27,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,5,18,27,19.43,73.48
17.0,0.0,36,50,1037,747,0.994562,290,0.38821954484605087,2,5,18,27,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,5,18,27,19.3,73.13
10.0,0.0,17,29,2353,1379,0.951183,974,0.706308919506889,0,5,18,27,19.22,73.0
16.0,1.0,18,27,3433,2288,0.9893,1145,0.5004370629370629,0,5,18,27,19.24,73.13
16.0,3.0,14,19,1241,914,0.859624,327,0.35776805251641136,2,5,18,27,19.22,73.1
12.0,3.0,22,34,1537,995,0.897688,542,0.5447236180904522,0,5,18,27,18.65,72.87
12.0,3.0,15,19,715,564,0.53256,151,0.26773049645390073,2,5,18,27,19.42,72.84
13.0,3.0,8,11,4,3,1.0,1,0.3333333333333333,2,5,18,27,19.2183,72.9781
13.0,3.0,14,20,220,154,0.6,66,0.42857142857142855,2,5,18,27,20.011,73.79
8.0,0.0,29,40,1234,895,1.0,339,0.3787709497206704,2,5,18,27,19.25,73.05
8.0,3.0,14,22,313,199,0.9972,114,0.5728643216080402,0,5,18,27,19.25,72.98
6.0,3.0,13,13,979,979,1.0,0,0.0,1,5,18,27,19.23,73.08
6.0,3.0,13,15,494,428,0.778462,66,0.1542056074766355,2,5,18,27,19.25,73.01
5.0,3.0,15,25,2530,1518,0.742302,1012,0.6666666666666666,0,5,18,27,19.22,73.05
5.0,3.0,16,16,928,928,1.0,0,0.0,1,5,18,27,19.3,73.08
3.0,3.0,13,16,1037,843,0.784423,194,0.23013048635824437,2,5,18,27,19.22,73.07
3.0,3.0,24,24,1302,1302,1.0,0,0.0,1,5,18,27,19.24,73.1
1.0,0.0,29,40,1234,895,1.0,339,0.3787709497206704,2,5,18,27,19.25,73.05
1.0,3.0,13,15,494,428,0.778462,66,0.1542056074766355,2,5,18,27,19.25,73.01
0.0,3.0,32,32,489,489,1.0,0,0.0,1,5,18,27,19.18,72.98
0.0,2.0,21,28,281,211,1.0,70,0.33175355450236965,2,5,18,27,19.22,72.95
7.0,3.0,15,25,2530,1518,0.742302,1012,0.6666666666666666,0,5,18,27,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,5,18,27,19.04,73.24
15.0,3.0,13,18,2149,1552,0.93112,597,0.38466494845360827,2,5,18,27,19.25,73.03
15.0,0.0,19,31,2203,1350,0.989764,853,0.6318518518518519,0,5,18,27,19.24,73.01
2.0,3.0,13,13,979,979,1.0,0,0.0,1,5,18,27,19.23,73.08
2.0,3.0,13,16,1037,843,0.784423,194,0.23013048635824437,2,5,18,27,19.22,73.07
18.0,0.0,33,39,1085,918,1.0,167,0.18191721132897604,2,5,18,52,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,5,18,52,19.25,72.98
4.0,3.0,11,11,3,3,1.0,0,0.0,1,5,18,52,19.2183,72.9781
4.0,3.0,19,19,148,148,1.0,0,0.0,1,5,18,52,19.076,72.8777
9.0,3.0,21,21,228,228,1.0,0,0.0,1,5,18,52,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,5,18,52,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,5,18,52,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,5,18,52,19.045,73.015
19.0,3.0,18,18,833,833,1.0,0,0.0,1,5,18,52,19.06,72.885
19.0,3.0,31,31,447,447,1.0,0,0.0,1,5,18,52,18.98,73.11
14.0,3.0,11,11,3,3,1.0,0,0.0,1,5,18,52,19.2183,72.9781
14.0,3.0,20,20,154,154,1.0,0,0.0,1,5,18,52,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,5,18,52,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,5,18,52,19.43,73.48
17.0,0.0,43,50,868,747,0.998769,121,0.16198125836680052,2,5,18,52,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,5,18,52,19.3,73.13
10.0,0.0,29,29,1379,1379,1.0,0,0.0,1,5,18,52,19.22,73.0
16.0,1.0,27,27,2288,2288,1.0,0,0.0,1,5,18,52,19.24,73.13
16.0,3.0,19,19,914,914,1.0,0,0.0,1,5,18,52,19.22,73.1
12.0,3.0,34,34,995,995,1.0,0,0.0,1,5,18,52,18.65,72.87
12.0,3.0,19,19,564,564,0.504061,0,0.0,1,5,18,52,19.42,72.84
13.0,3.0,11,11,3,3,1.0,0,0.0,1,5,18,52,19.2183,72.9781
13.0,3.0,20,20,154,154,1.0,0,0.0,1,5,18,52,20.011,73.79
8.0,0.0,33,39,1085,918,1.0,167,0.18191721132897604,2,5,18,52,19.25,73.05
8.0,3.0,23,23,190,190,1.0,0,0.0,1,5,18,52,19.25,72.98
6.0,3.0,13,13,979,979,1.0,0,0.0,1,5,18,52,19.23,73.08
6.0,3.0,16,16,402,402,1.0,0,0.0,1,5,18,52,19.25,73.01
5.0,3.0,25,25,1518,1518,1.0,0,0.0,1,5,18,52,19.22,73.05
5.0,3.0,16,16,928,928,1.0,0,0.0,1,5,18,52,19.3,73.08
3.0,3.0,17,17,793,793,1.0,0,0.0,1,5,18,52,19.22,73.07
3.0,3.0,24,24,1302,1302,1.0,0,0.0,1,5,18,52,19.24,73.1
1.0,0.0,33,39,1085,918,1.0,167,0.18191721132897604,2,5,18,52,19.25,73.05
1.0,3.0,16,16,402,402,1.0,0,0.0,1,5,18,52,19.25,73.01
0.0,3.0,32,32,489,489,1.0,0,0.0,1,5,18,52,19.18,72.98
0.0,2.0,26,26,227,227,1.0,0,0.0,1,5,18,52,19.22,72.95
7.0,3.0,25,25,1518,1518,1.0,0,0.0,1,5,18,52,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,5,18,52,19.04,73.24
15.0,3.0,18,18,1552,1552,1.0,0,0.0,1,5,18,52,19.25,73.03
15.0,0.0,25,30,1674,1395,0.998066,279,0.2,2,5,18,52,19.24,73.01
2.0,3.0,13,13,979,979,1.0,0,0.0,1,5,18,52,19.23,73.08
2.0,3.0,17,17,793,793,1.0,0,0.0,1,5,18,52,19.22,73.07
18.0,0.0,27,40,1326,895,1.0,431,0.48156424581005586,2,5,19,11,19.25,73.05
18.0,3.0,15,22,292,199,1.0,93,0.46733668341708545,2,5,19,11,19.25,72.98
4.0,3.0,8,11,4,3,1.0,1,0.3333333333333333,2,5,19,11,19.2183,72.9781
4.0,3.0,11,19,257,148,0.98,109,0.7364864864864865,0,5,19,11,19.076,72.8777
9.0,3.0,15,20,320,240,0.96811,80,0.3333333333333333,2,5,19,11,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,5,19,11,19.05,72.87
20.0,3.0,27,33,1212,991,0.996545,221,0.22300706357214933,2,5,19,11,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,5,19,11,19.045,73.015
19.0,3.0,14,19,1072,789,0.986913,283,0.35868187579214195,2,5,19,11,19.06,72.885
19.0,3.0,21,31,661,447,0.969091,214,0.47874720357941836,2,5,19,11,18.98,73.11
14.0,3.0,8,11,4,3,1.0,1,0.3333333333333333,2,5,19,11,19.2183,72.9781
14.0,3.0,14,20,220,154,0.78,66,0.42857142857142855,2,5,19,11,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,5,19,11,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,5,19,11,19.43,73.48
17.0,0.0,35,51,1067,732,0.981698,335,0.4576502732240437,2,5,19,11,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,5,19,11,19.3,73.13
10.0,0.0,17,29,2353,1379,0.980042,974,0.706308919506889,0,5,19,11,19.22,73.0
16.0,1.0,19,27,3252,2288,0.990163,964,0.42132867132867136,2,5,19,11,19.24,73.13
16.0,3.0,14,19,1241,914,0.878599,327,0.35776805251641136,2,5,19,11,19.22,73.1
12.0,3.0,21,34,1611,995,0.909198,616,0.6190954773869347,0,5,19,11,18.65,72.87
12.0,3.0,10,19,1073,564,0.861211,509,0.9024822695035462,0,5,19,11,19.42,72.84
13.0,3.0,8,11,4,3,1.0,1,0.3333333333333333,2,5,19,11,19.2183,72.9781
13.0,3.0,14,20,220,154,0.78,66,0.42857142857142855,2,5,19,11,20.011,73.79
8.0,0.0,27,40,1326,895,1.0,431,0.48156424581005586,2,5,19,11,19.25,73.05
8.0,3.0,15,22,292,199,1.0,93,0.46733668341708545,2,5,19,11,19.25,72.98
6.0,3.0,13,13,979,979,1.0,0,0.0,1,5,19,11,19.23,73.08
6.0,3.0,12,14,536,459,0.709578,77,0.16775599128540306,2,5,19,11,19.25,73.01
5.0,3.0,15,24,2530,1581,0.746072,949,0.6002530044275775,0,5,19,11,19.22,73.05
5.0,3.0,16,16,928,928,1.0,0,0.0,1,5,19,11,19.3,73.08
3.0,3.0,12,16,1124,843,0.804836,281,0.3333333333333333,2,5,19,11,19.22,73.07
3.0,3.0,24,24,1302,1302,1.0,0,0.0,1,5,19,11,19.24,73.1
1.0,0.0,27,40,1326,895,1.0,431,0.48156424581005586,2,5,19,11,19.25,73.05
1.0,3.0,12,14,536,459,0.709578,77,0.16775599128540306,2,5,19,11,19.25,73.01
0.0,3.0,25,30,626,521,1.0,105,0.20153550863723607,2,5,19,11,19.18,72.98
0.0,2.0,18,28,328,211,1.0,117,0.5545023696682464,0,5,19,11,19.22,72.95
7.0,3.0,15,24,2530,1581,0.746072,949,0.6002530044275775,0,5,19,11,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,5,19,11,19.04,73.24
15.0,3.0,12,19,2329,1471,0.897307,858,0.5832766825288919,0,5,19,11,19.25,73.03
15.0,0.0,19,31,2203,1350,0.957263,853,0.6318518518518519,0,5,19,11,19.24,73.01
2.0,3.0,13,13,979,979,1.0,0,0.0,1,5,19,11,19.23,73.08
2.0,3.0,12,16,1124,843,0.804836,281,0.3333333333333333,2,5,19,11,19.22,73.07
18.0,0.0,26,40,1377,895,1.0,482,0.5385474860335195,0,5,19,22,19.25,73.05
18.0,3.0,15,23,292,190,1.0,102,0.5368421052631579,0,5,19,22,19.25,72.98
4.0,3.0,4,10,9,3,1.0,6,2.0,0,5,19,22,19.2183,72.9781
4.0,3.0,10,20,282,141,0.976416,141,1.0,0,5,19,22,19.076,72.8777
9.0,3.0,21,21,228,228,1.0,0,0.0,1,5,19,22,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,5,19,22,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,5,19,22,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,5,19,22,19.045,73.015
19.0,3.0,14,19,1072,789,0.95209,283,0.35868187579214195,2,5,19,22,19.06,72.885
19.0,3.0,22,29,631,478,0.982838,153,0.3200836820083682,2,5,19,22,18.98,73.11
14.0,3.0,4,10,9,3,1.0,6,2.0,0,5,19,22,19.2183,72.9781
14.0,3.0,13,19,237,162,0.7,75,0.46296296296296297,2,5,19,22,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,5,19,22,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,5,19,22,19.43,73.48
17.0,0.0,33,50,1132,747,0.986974,385,0.5153949129852744,0,5,19,22,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,5,19,22,19.3,73.13
10.0,0.0,14,29,2858,1379,0.983993,1479,1.0725163161711384,0,5,19,22,19.22,73.0
16.0,1.0,18,27,3433,2288,0.985808,1145,0.5004370629370629,0,5,19,22,19.24,73.13
16.0,3.0,14,19,1241,914,0.87054,327,0.35776805251641136,2,5,19,22,19.22,73.1
12.0,3.0,22,33,1537,1025,0.934911,512,0.4995121951219512,2,5,19,22,18.65,72.87
12.0,3.0,9,18,1192,596,0.69332,596,1.0,0,5,19,22,19.42,72.84
13.0,3.0,4,10,9,3,1.0,6,2.0,0,5,19,22,19.2183,72.9781
13.0,3.0,13,19,237,162,0.7,75,0.46296296296296297,2,5,19,22,20.011,73.79
8.0,0.0,26,40,1377,895,1.0,482,0.5385474860335195,0,5,19,22,19.25,73.05
8.0,3.0,15,23,292,190,1.0,102,0.5368421052631579,0,5,19,22,19.25,72.98
6.0,3.0,13,13,979,979,1.0,0,0.0,1,5,19,22,19.23,73.08
6.0,3.0,16,16,402,402,1.0,0,0.0,1,5,19,22,19.25,73.01
5.0,3.0,15,24,2530,1581,0.76706,949,0.6002530044275775,0,5,19,22,19.22,73.05
5.0,3.0,16,16,928,928,1.0,0,0.0,1,5,19,22,19.3,73.08
3.0,3.0,12,17,1124,793,0.783845,331,0.41740226986128626,2,5,19,22,19.22,73.07
3.0,3.0,24,24,1302,1302,1.0,0,0.0,1,5,19,22,19.24,73.1
1.0,0.0,26,40,1377,895,1.0,482,0.5385474860335195,0,5,19,22,19.25,73.05
1.0,3.0,16,16,402,402,1.0,0,0.0,1,5,19,22,19.25,73.01
0.0,3.0,26,31,602,504,1.0,98,0.19444444444444445,2,5,19,22,19.18,72.98
0.0,2.0,16,27,369,219,1.0,150,0.684931506849315,0,5,19,22,19.22,72.95
7.0,3.0,15,24,2530,1581,0.76706,949,0.6002530044275775,0,5,19,22,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,5,19,22,19.04,73.24
15.0,3.0,13,18,2149,1552,0.870259,597,0.38466494845360827,2,5,19,22,19.25,73.03
15.0,0.0,18,30,2325,1395,0.951277,930,0.6666666666666666,0,5,19,22,19.24,73.01
2.0,3.0,13,13,979,979,1.0,0,0.0,1,5,19,22,19.23,73.08
2.0,3.0,12,17,1124,793,0.783845,331,0.41740226986128626,2,5,19,22,19.22,73.07
18.0,0.0,27,40,1326,895,1.0,431,0.48156424581005586,2,5,19,40,19.25,73.05
18.0,3.0,14,23,313,190,1.0,123,0.6473684210526316,0,5,19,40,19.25,72.98
4.0,3.0,8,11,4,3,1.0,1,0.3333333333333333,2,5,19,40,19.2183,72.9781
4.0,3.0,9,18,314,157,0.933691,157,1.0,0,5,19,40,19.076,72.8777
9.0,3.0,12,21,400,228,0.997428,172,0.7543859649122807,0,5,19,40,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,5,19,40,19.05,72.87
20.0,3.0,27,32,1212,1022,0.994709,190,0.18590998043052837,2,5,19,40,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,5,19,40,19.045,73.015
19.0,3.0,15,18,1000,833,0.980101,167,0.20048019207683074,2,5,19,40,19.06,72.885
19.0,3.0,21,30,661,462,0.99,199,0.43073593073593075,2,5,19,40,18.98,73.11
14.0,3.0,8,11,4,3,1.0,1,0.3333333333333333,2,5,19,40,19.2183,72.9781
14.0,3.0,14,20,220,154,0.72,66,0.42857142857142855,2,5,19,40,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,5,19,40,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,5,19,40,19.43,73.48
17.0,0.0,35,49,1067,762,0.994777,305,0.400262467191601,2,5,19,40,19.32,73.1
17.0,4.0,21,26,2873,2320,0.747695,553,0.23836206896551723,2,5,19,40,19.3,73.13
10.0,0.0,17,29,2353,1379,0.976307,974,0.706308919506889,0,5,19,40,19.22,73.0
16.0,1.0,19,27,3252,2288,0.981171,964,0.42132867132867136,2,5,19,40,19.24,73.13
16.0,3.0,14,18,1241,965,0.887526,276,0.2860103626943005,2,5,19,40,19.22,73.1
12.0,3.0,24,34,1409,995,0.915089,414,0.41608040201005025,2,5,19,40,18.65,72.87
12.0,3.0,9,19,1192,564,0.811193,628,1.1134751773049645,0,5,19,40,19.42,72.84
13.0,3.0,8,11,4,3,1.0,1,0.3333333333333333,2,5,19,40,19.2183,72.9781
13.0,3.0,14,20,220,154,0.72,66,0.42857142857142855,2,5,19,40,20.011,73.79
8.0,0.0,27,40,1326,895,1.0,431,0.48156424581005586,2,5,19,40,19.25,73.05
8.0,3.0,14,23,313,190,1.0,123,0.6473684210526316,0,5,19,40,19.25,72.98
6.0,3.0,13,13,979,979,1.0,0,0.0,1,5,19,40,19.23,73.08
6.0,3.0,13,15,494,428,0.55065,66,0.1542056074766355,2,5,19,40,19.25,73.01
5.0,3.0,16,24,2372,1581,0.779709,791,0.5003162555344719,0,5,19,40,19.22,73.05
5.0,3.0,16,16,928,928,1.0,0,0.0,1,5,19,40,19.3,73.08
3.0,3.0,12,16,1124,843,0.784354,281,0.3333333333333333,2,5,19,40,19.22,73.07
3.0,3.0,16,23,1954,1359,0.831729,595,0.43782192788815305,2,5,19,40,19.24,73.1
1.0,0.0,27,40,1326,895,1.0,431,0.48156424581005586,2,5,19,40,19.25,73.05
1.0,3.0,13,15,494,428,0.55065,66,0.1542056074766355,2,5,19,40,19.25,73.01
0.0,3.0,26,31,602,504,1.0,98,0.19444444444444445,2,5,19,40,19.18,72.98
0.0,2.0,14,27,422,219,1.0,203,0.9269406392694064,0,5,19,40,19.22,72.95
7.0,3.0,16,24,2372,1581,0.779709,791,0.5003162555344719,0,5,19,40,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,5,19,40,19.04,73.24
15.0,3.0,13,18,2149,1552,0.882024,597,0.38466494845360827,2,5,19,40,19.25,73.03
15.0,0.0,19,31,2203,1350,0.969414,853,0.6318518518518519,0,5,19,40,19.24,73.01
2.0,3.0,13,13,979,979,1.0,0,0.0,1,5,19,40,19.23,73.08
2.0,3.0,12,16,1124,843,0.784354,281,0.3333333333333333,2,5,19,40,19.22,73.07
18.0,0.0,26,40,1377,895,1.0,482,0.5385474860335195,0,5,20,0,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,5,20,0,19.25,72.98
4.0,3.0,6,11,6,3,1.0,3,1.0,0,5,20,0,19.2183,72.9781
4.0,3.0,7,19,403,148,0.828217,255,1.722972972972973,0,5,20,0,19.076,72.8777
9.0,3.0,14,20,343,240,1.0,103,0.42916666666666664,2,5,20,0,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,5,20,0,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,5,20,0,19.18,73.01
20.0,3.0,16,20,275,220,0.850295,55,0.25,2,5,20,0,19.045,73.015
19.0,3.0,13,19,1154,789,0.949603,365,0.46261089987325726,2,5,20,0,19.06,72.885
19.0,3.0,21,30,661,462,0.982383,199,0.43073593073593075,2,5,20,0,18.98,73.11
14.0,3.0,6,11,6,3,1.0,3,1.0,0,5,20,0,19.2183,72.9781
14.0,3.0,12,19,257,162,0.63,95,0.5864197530864198,0,5,20,0,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,5,20,0,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,5,20,0,19.43,73.48
17.0,0.0,34,49,1098,762,0.995945,336,0.4409448818897638,2,5,20,0,19.32,73.1
17.0,4.0,21,26,2873,2320,0.727931,553,0.23836206896551723,2,5,20,0,19.3,73.13
10.0,0.0,18,29,2223,1379,0.949043,844,0.612037708484409,0,5,20,0,19.22,73.0
16.0,1.0,18,27,3433,2288,0.980977,1145,0.5004370629370629,0,5,20,0,19.24,73.13
16.0,3.0,13,19,1336,914,0.903845,422,0.4617067833698031,2,5,20,0,19.22,73.1
12.0,3.0,23,33,1471,1025,0.864911,446,0.4351219512195122,2,5,20,0,18.65,72.87
12.0,3.0,7,19,1533,564,0.700659,969,1.7180851063829787,0,5,20,0,19.42,72.84
13.0,3.0,6,11,6,3,1.0,3,1.0,0,5,20,0,19.2183,72.9781
13.0,3.0,12,19,257,162,0.63,95,0.5864197530864198,0,5,20,0,20.011,73.79
8.0,0.0,26,40,1377,895,1.0,482,0.5385474860335195,0,5,20,0,19.25,73.05
8.0,3.0,23,23,190,190,1.0,0,0.0,1,5,20,0,19.25,72.98
6.0,3.0,13,13,979,979,1.0,0,0.0,1,5,20,0,19.23,73.08
6.0,3.0,16,16,402,402,1.0,0,0.0,1,5,20,0,19.25,73.01
5.0,3.0,17,24,2232,1581,0.735368,651,0.4117647058823529,2,5,20,0,19.22,73.05
5.0,3.0,16,16,928,928,1.0,0,0.0,1,5,20,0,19.3,73.08
3.0,3.0,11,16,1226,843,0.808773,383,0.4543297746144721,2,5,20,0,19.22,73.07
3.0,3.0,19,24,1645,1302,0.752613,343,0.26344086021505375,2,5,20,0,19.24,73.1
1.0,0.0,26,40,1377,895,1.0,482,0.5385474860335195,0,5,20,0,19.25,73.05
1.0,3.0,16,16,402,402,1.0,0,0.0,1,5,20,0,19.25,73.01
0.0,3.0,25,31,626,504,1.0,122,0.24206349206349206,2,5,20,0,19.18,72.98
0.0,2.0,18,27,328,219,1.0,109,0.4977168949771689,2,5,20,0,19.22,72.95
7.0,3.0,17,24,2232,1581,0.735368,651,0.4117647058823529,2,5,20,0,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,5,20,0,19.04,73.24
15.0,3.0,13,18,2149,1552,0.907269,597,0.38466494845360827,2,5,20,0,19.25,73.03
15.0,0.0,19,31,2203,1350,0.989047,853,0.6318518518518519,0,5,20,0,19.24,73.01
2.0,3.0,13,13,979,979,1.0,0,0.0,1,5,20,0,19.23,73.08
2.0,3.0,11,16,1226,843,0.808773,383,0.4543297746144721,2,5,20,0,19.22,73.07
18.0,0.0,27,40,1326,895,1.0,431,0.48156424581005586,2,5,20,11,19.25,73.05
18.0,3.0,17,23,258,190,1.0,68,0.35789473684210527,2,5,20,11,19.25,72.98
4.0,3.0,6,11,6,3,1.0,3,1.0,0,5,20,11,19.2183,72.9781
4.0,3.0,7,17,403,166,0.931305,237,1.427710843373494,0,5,20,11,19.076,72.8777
9.0,3.0,12,20,400,240,1.0,160,0.6666666666666666,0,5,20,11,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,5,20,11,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,5,20,11,19.18,73.01
20.0,3.0,15,20,294,220,0.858248,74,0.33636363636363636,2,5,20,11,19.045,73.015
19.0,3.0,12,19,1250,789,0.971675,461,0.5842839036755386,0,5,20,11,19.06,72.885
19.0,3.0,21,30,661,462,0.97776,199,0.43073593073593075,2,5,20,11,18.98,73.11
